Sector,Fila,Columna,Distancia
45,6,5,5077.1701
45,6,6,5038.1358
45,6,7,5010.068
45,6,8,4993.1516
45,6,9,4987.5
45,6,10,4993.1516
45,6,11,5010.068
45,6,12,5038.1358
45,6,13,5077.1701
45,6,14,5126.9204
45,6,15,5187.0783
45,6,16,5257.2866
45,6,17,5337.1487
45,6,18,5426.2383
45,6,19,5524.1091
45,6,20,5630.3031
45,6,21,5744.3586
45,6,22,5865.8173
45,6,23,5994.229
45,6,24,6129.1568
45,6,25,6270.1799
45,6,26,6416.8966
45,6,27,6568.9254
45,6,28,6725.9061
45,6,29,6887.5
45,6,30,7053.3901
45,6,31,7223.2805
45,6,32,7396.8955
45,6,33,7573.9789
45,6,34,7754.2932
45,6,35,7937.6181
45,6,36,8123.7499
45,6,37,8312.5
45,6,38,8503.6941
45,6,39,8697.1709
45,6,40,8892.7815
45,6,41,9090.3881
45,6,42,9289.8634
45,6,43,9491.0896
45,6,44,9693.9575
45,7,0,5185.9938
45,7,1,5092.7031
45,7,2,5008.9451
45,7,3,4935.2052
45,7,4,4871.9381
45,7,5,4819.5565
45,7,6,4778.4183
45,7,7,4748.8156
45,7,8,4730.9651
45,7,9,4725.0
45,7,10,4730.9651
45,7,11,4748.8156
45,7,12,4778.4183
45,7,13,4819.5565
45,7,14,4871.9381
45,7,15,4935.2052
45,7,16,5008.9451
45,7,17,5092.7031
45,7,18,5185.9938
45,7,19,5288.3126
45,7,20,5399.1463
45,7,21,5517.982
45,7,22,5644.3141
45,7,23,5777.6509
45,7,24,5917.519
45,7,25,6063.4664
45,7,26,6215.0649
45,7,27,6371.911
45,7,28,6533.627
45,7,29,6699.8601
45,7,30,6870.2825
45,7,31,7044.5901
45,7,32,7222.5017
45,7,33,7403.7575
45,7,34,7588.1178
45,7,35,7775.3617
45,7,36,7965.286
45,7,37,8157.7034
45,7,38,8352.4416
45,7,39,8549.3421
45,7,40,8748.2588
45,7,41,8949.0572
45,7,42,9151.6136
45,7,43,9355.8137
45,7,44,9561.5522
45,8,0,4948.011
45,8,1,4850.145
45,8,2,4762.1227
45,8,3,4684.499
45,8,4,4617.7984
45,8,5,4562.5
45,8,6,4519.0223
45,8,7,4487.7089
45,8,8,4468.8156
45,8,9,4462.5
45,8,10,4468.8156
45,8,11,4487.7089
45,8,12,4519.0223
45,8,13,4562.5
45,8,14,4617.7984
45,8,15,4684.499
45,8,16,4762.1227
45,8,17,4850.145
45,8,18,4948.011
45,8,19,5055.149
45,8,20,5170.9827
45,8,21,5294.9416
45,8,22,5426.4687
45,8,23,5565.0275
45,8,24,5710.1062
45,8,25,5861.2205
45,8,26,6017.916
45,8,27,6179.7679
45,8,28,6346.3818
45,8,29,6517.3926
45,8,30,6692.4631
45,8,31,6871.2831
45,8,32,7053.5674
45,8,33,7239.0542
45,8,34,7427.5038
45,8,35,7618.6962
45,8,36,7812.43
45,8,37,8008.5209
45,8,38,8206.7998
45,8,39,8407.1119
45,8,40,8609.3154
45,8,41,8813.2801
45,8,42,9018.8864
45,8,43,9226.0247
45,8,44,9434.5939
45,9,0,4712.6326
45,9,1,4609.7722
45,9,2,4517.0683
45,9,3,4435.1578
45,9,4,4364.6485
45,9,5,4306.1003
45,9,6,4260.0066
45,9,7,4226.7748
45,9,8,4206.7097
45,9,9,4200.0
45,9,10,4206.7097
45,9,11,4226.7748
45,9,12,4260.0066
45,9,13,4306.1003
45,9,14,4364.6485
45,9,15,4435.1578
45,9,16,4517.0683
45,9,17,4609.7722
45,9,18,4712.6326
45,9,19,4825.0
45,9,20,4946.2265
45,9,21,5075.6773
45,9,22,5212.7398
45,9,23,5356.8298
45,9,24,5507.3956
45,9,25,5663.9209
45,9,26,5825.9254
45,9,27,5992.9646
45,9,28,6164.6294
45,9,29,6340.5441
45,9,30,6520.3647
45,9,31,6703.7769
45,9,32,6890.4939
45,9,33,7080.2542
45,9,34,7272.8197
45,9,35,7467.9733
45,9,36,7665.5174
45,9,37,7865.2718
45,9,38,8067.0723
45,9,39,8270.7693
45,9,40,8476.2259
45,9,41,8683.3173
45,9,42,8891.9293
45,9,43,9101.9572
45,9,44,9313.3053
45,10,0,4480.2692
45,10,1,4371.9454
45,10,2,4274.0862
45,10,3,4187.4254
45,10,4,4112.671
45,10,5,4050.4822
45,10,6,4001.4451
45,10,7,3966.0473
45,10,8,3944.6562
45,10,9,3937.5
45,10,10,3944.6562
45,10,11,3966.0473
45,10,12,4001.4451
45,10,13,4050.4822
45,10,14,4112.671
45,10,15,4187.4254
45,10,16,4274.0862
45,10,17,4371.9454
45,10,18,4480.2692
45,10,19,4598.3183
45,10,20,4725.3637
45,10,21,4860.7002
45,10,22,5003.6549
45,10,23,5153.594
45,10,24,5309.9258
45,10,25,5472.1025
45,10,26,5639.6199
45,10,27,5812.0161
45,10,28,5988.8699
45,10,29,6169.7979
45,10,30,6354.4522
45,10,31,6542.5172
45,10,32,6733.7072
45,10,33,6927.7634
45,10,34,7124.4517
45,10,35,7323.56
45,10,36,7524.8962
45,10,37,7728.2861
45,10,38,7933.5719
45,10,39,8140.61
45,10,40,8349.2702
45,10,41,8559.4338
45,10,42,8770.9927
45,10,43,8983.8484
45,10,44,9197.9108
45,11,0,4251.4152
45,11,1,4137.1035
45,11,2,4033.5507
45,11,3,3941.605
45,11,4,3862.0954
45,11,5,3795.8036
45,11,6,3743.4317
45,11,7,3705.5701
45,11,8,3682.6663
45,11,9,3675.0
45,11,10,3682.6663
45,11,11,3705.5701
45,11,12,3743.4317
45,11,13,3795.8036
45,11,14,3862.0954
45,11,15,3941.605
45,11,16,4033.5507
45,11,17,4137.1035
45,11,18,4251.4152
45,11,19,4375.6428
45,11,20,4508.9668
45,11,21,4650.6048
45,11,22,4799.821
45,11,23,4955.9308
45,11,24,5118.3036
45,11,25,5286.3622
45,11,26,5459.5816
45,11,27,5637.4861
45,11,28,5819.6461
45,11,29,6005.6744
45,11,30,6195.2225
45,11,31,6387.977
45,11,32,6583.6564
45,11,33,6782.0074
45,11,34,6982.8025
45,11,35,7185.8368
45,11,36,7390.9256
45,11,37,7597.9027
45,11,38,7806.6178
45,11,39,8016.9352
45,11,40,8228.7321
45,11,41,8441.897
45,11,42,8656.329
45,11,43,8871.9361
45,11,44,9088.6347
45,12,0,4026.6689
45,12,1,3905.785
45,12,2,3795.9271
45,12,3,3698.078
45,12,4,3613.2136
45,12,5,3542.2671
45,12,6,3486.0884
45,12,7,3445.4
45,12,8,3420.7547
45,12,9,3412.5
45,12,10,3420.7547
45,12,11,3445.4
45,12,12,3486.0884
45,12,13,3542.2671
45,12,14,3613.2136
45,12,15,3698.078
45,12,16,3795.9271
45,12,17,3905.785
45,12,18,4026.6689
45,12,19,4157.6173
45,12,20,4297.7101
45,12,21,4446.0832
45,12,22,4601.9357
45,12,23,4764.5337
45,12,24,4933.2102
45,12,25,5107.3629
45,12,26,5286.4508
45,12,27,5469.9891
45,12,28,5657.5447
45,12,29,5848.7312
45,12,30,6043.2038
45,12,31,6240.6555
45,12,32,6440.8123
45,12,33,6643.4296
45,12,34,6848.289
45,12,35,7055.1953
45,12,36,7263.9736
45,12,37,7474.467
45,12,38,7686.5345
45,12,39,7900.0494
45,12,40,8114.8976
45,12,41,8330.9757
45,12,42,8548.1906
45,12,43,8766.4577
45,12,44,8985.7004
45,13,0,3806.758
45,13,1,3678.6546
45,13,2,3561.7982
45,13,3,3457.3292
45,13,4,3366.4011
45,13,5,3290.1368
45,13,6,3229.5752
45,13,7,3185.6122
45,13,8,3158.9407
45,13,9,3150.0
45,13,10,3158.9407
45,13,11,3185.6122
45,13,12,3229.5752
45,13,13,3290.1368
45,13,14,3366.4011
45,13,15,3457.3292
45,13,16,3561.7982
45,13,17,3678.6546
45,13,18,3806.758
45,13,19,3945.0127
45,13,20,4092.39
45,13,21,4247.9407
45,13,22,4410.8
45,13,23,4580.1883
45,13,24,4755.4081
45,13,25,4935.8383
45,13,26,5120.9283
45,13,27,5310.1907
45,13,28,5503.1951
45,13,29,5699.5614
45,13,30,5898.9538
45,13,31,6101.0757
45,13,32,6305.6646
45,13,33,6512.488
45,13,34,6721.3396
45,13,35,6932.0361
45,13,36,7144.4143
45,13,37,7358.3286
45,13,38,7573.6488
45,13,39,7790.2583
45,13,40,8008.0526
45,13,41,8226.9375
45,13,42,8446.8282
45,13,43,8667.6482
45,13,44,8889.3282
45,14,0,3592.5705
45,14,1,3456.5382
45,14,2,3331.9007
45,14,3,3219.9816
45,14,4,3122.1487
45,14,5,3039.7625
45,14,6,2974.107
45,14,7,2926.3085
45,14,8,2897.2509
45,14,9,2887.5
45,14,10,2897.2509
45,14,11,2926.3085
45,14,12,2974.107
45,14,13,3039.7625
45,14,14,3122.1487
45,14,15,3219.9816
45,14,16,3331.9007
45,14,17,3456.5382
45,14,18,3592.5705
45,14,19,3738.754
45,14,20,3893.9456
45,14,21,4057.1118
45,14,22,4227.3292
45,14,23,4403.7803
45,14,24,4585.7456
45,14,25,4772.5943
45,14,26,4963.775
45,14,27,5158.8062
45,14,28,5357.2673
45,14,29,5558.7909
45,14,30,5763.0558
45,14,31,5969.7807
45,14,32,6178.7185
45,14,33,6389.6523
45,14,34,6602.3907
45,14,35,6816.7647
45,14,36,7032.6249
45,14,37,7249.8384
45,14,38,7468.2871
45,14,39,7687.8658
45,14,40,7908.4804
45,14,41,8130.0465
45,14,42,8352.4884
45,14,43,8575.7379
45,14,44,8799.7337
45,15,0,3385.1929
45,15,1,3240.4668
45,15,2,3107.1742
45,15,3,2986.8462
45,15,4,2881.1076
45,15,5,2791.6169
45,15,6,2719.9782
45,15,7,2667.63
45,15,8,2635.7221
45,15,9,2625.0
45,15,10,2635.7221
45,15,11,2667.63
45,15,12,2719.9782
45,15,13,2791.6169
45,15,14,2881.1076
45,15,15,2986.8462
45,15,16,3107.1742
45,15,17,3240.4668
45,15,18,3385.1929
45,15,19,3539.9506
45,15,20,3703.4823
45,15,21,3874.6774
45,15,22,4052.5648
45,15,23,4236.3015
45,15,24,4425.1589
45,15,25,4618.509
45,15,26,4815.8105
45,15,27,5016.5975
45,15,28,5220.4675
45,15,29,5427.0733
45,15,30,5636.114
45,15,31,5847.3284
45,15,32,6060.4894
45,15,33,6275.3984
45,15,34,6491.8819
45,15,35,6709.7876
45,15,36,6928.9813
45,15,37,7149.3444
45,15,38,7370.7721
45,15,39,7593.1713
45,15,40,7816.459
45,15,41,8040.5612
45,15,42,8265.4117
45,15,43,8490.9511
45,15,44,8717.1257
45,16,0,3185.9555
45,16,1,3031.7332
45,16,2,2888.8255
45,16,3,2758.991
45,16,4,2644.1563
45,16,5,2546.3516
45,16,6,2467.6026
45,16,7,2409.7783
45,16,8,2374.4078
45,16,9,2362.5
45,16,10,2374.4078
45,16,11,2409.7783
45,16,12,2467.6026
45,16,13,2546.3516
45,16,14,2644.1563
45,16,15,2758.991
45,16,16,2888.8255
45,16,17,3031.7332
45,16,18,3185.9555
45,16,19,3349.93
45,16,20,3522.2951
45,16,21,3701.8787
45,16,22,3887.6809
45,16,23,4078.8517
45,16,24,4274.671
45,16,25,4474.5286
45,16,26,4677.9069
45,16,27,4884.366
45,16,28,5093.5314
45,16,29,5305.0831
45,16,30,5518.7465
45,16,31,5734.2856
45,16,32,5951.4967
45,16,33,6170.2031
45,16,34,6390.2514
45,16,35,6611.5075
45,16,36,6833.8541
45,16,37,7057.1883
45,16,38,7281.419
45,16,39,7506.466
45,16,40,7732.2579
45,16,41,7958.7314
45,16,42,8185.83
45,16,43,8413.5029
45,16,44,8641.7048
45,17,0,2996.4823
45,17,1,2831.9605
45,17,2,2678.4149
45,17,3,2537.8386
45,17,4,2412.5
45,17,5,2304.8861
45,17,6,2217.5789
45,17,7,2153.0502
45,17,8,2113.3874
45,17,9,2100.0
45,17,10,2113.3874
45,17,11,2153.0502
45,17,12,2217.5789
45,17,13,2304.8861
45,17,14,2412.5
45,17,15,2537.8386
45,17,16,2678.4149
45,17,17,2831.9605
45,17,18,2996.4823
45,17,19,3170.2721
45,17,20,3351.8885
45,17,21,3540.1271
45,17,22,3733.9866
45,17,23,3932.6359
45,17,24,4135.3847
45,17,25,4341.6587
45,17,26,4550.9786
45,17,27,4762.9429
45,17,28,4977.2137
45,17,29,5193.5056
45,17,30,5411.5761
45,17,31,5631.2188
45,17,32,5852.2565
45,17,33,6074.537
45,17,34,6297.9287
45,17,35,6522.3175
45,17,36,6747.6037
45,17,37,6973.7006
45,17,38,7200.5317
45,17,39,7428.0297
45,17,40,7656.1352
45,17,41,7884.7955
45,17,42,8113.9637
45,17,43,8343.5978
45,17,44,8573.6606
45,18,0,2818.7431
45,18,1,2643.1811
45,18,2,2477.9654
45,18,3,2325.3024
45,18,4,2187.8214
45,18,5,2068.5517
45,18,6,1970.8025
45,18,7,1897.9018
45,18,8,1852.7851
45,18,9,1837.5
45,18,10,1852.7851
45,18,11,1897.9018
45,18,12,1970.8025
45,18,13,2068.5517
45,18,14,2187.8214
45,18,15,2325.3024
45,18,16,2477.9654
45,18,17,2643.1811
45,18,18,2818.7431
45,18,19,3002.8372
45,18,20,3193.9885
45,18,21,3391.0037
45,18,22,3592.9184
45,18,23,3798.9513
45,18,24,4008.4676
45,18,25,4220.9485
45,18,26,4435.968
45,18,27,4653.1743
45,18,28,4872.2749
45,18,29,5093.0253
45,18,30,5315.2199
45,18,31,5538.685
45,18,32,5763.2727
45,18,33,5988.8568
45,18,34,6215.3288
45,18,35,6442.5951
45,18,36,6670.5744
45,18,37,6899.1961
45,18,38,7128.3983
45,18,39,7358.1269
45,18,40,7588.334
45,18,41,7818.9773
45,18,42,8050.0194
45,18,43,8281.4269
45,18,44,8513.1699
45,19,0,2655.0953
45,19,1,2467.9192
45,19,2,2290.0942
45,19,3,2123.9703
45,19,4,1972.5063
45,19,5,1839.3273
45,19,6,1728.6646
45,19,7,1645.0684
45,19,8,1592.8061
45,19,9,1575.0
45,19,10,1592.8061
45,19,11,1645.0684
45,19,12,1728.6646
45,19,13,1839.3273
45,19,14,1972.5063
45,19,15,2123.9703
45,19,16,2290.0942
45,19,17,2467.9192
45,19,18,2655.0953
45,19,19,2849.7807
45,19,20,3050.5379
45,19,21,3256.244
45,19,22,3466.0181
45,19,23,3679.1643
45,19,24,3895.1292
45,19,25,4113.4687
45,19,26,4333.8241
45,19,27,4555.9028
45,19,28,4779.4645
45,19,29,5004.3106
45,19,30,5230.2754
45,19,31,5457.22
45,19,32,5685.0269
45,19,33,5913.5966
45,19,34,6142.8439
45,19,35,6372.6957
45,19,36,6603.0888
45,19,37,6833.9685
45,19,38,7065.2871
45,19,39,7297.0028
45,19,40,7529.079
45,19,41,7761.4834
45,19,42,7994.1873
45,19,43,8227.1654
45,19,44,8460.3949
45,20,0,2508.2987
45,20,1,2309.2545
45,20,2,2118.1507
45,20,3,1937.3387
45,20,4,1769.9753
45,20,5,1620.2334
45,20,6,1493.4231
45,20,7,1395.8085
45,20,8,1333.815
45,20,9,1312.5
45,20,10,1333.815
45,20,11,1395.8085
45,20,12,1493.4231
45,20,13,1620.2334
45,20,14,1769.9753
45,20,15,1937.3387
45,20,16,2118.1507
45,20,17,2309.2545
45,20,18,2508.2987
45,20,19,2713.5367
45,20,20,2923.6642
45,20,21,3137.6992
45,20,22,3354.8938
45,20,23,3574.6722
45,20,24,3796.5856
45,20,25,4020.2806
45,20,26,4245.4755
45,20,27,4471.9438
45,20,28,4699.5013
45,20,29,4927.9972
45,20,30,5157.3067
45,20,31,5387.326
45,20,32,5617.9678
45,20,33,5849.1586
45,20,34,6080.8357
45,20,35,6312.9455
45,20,36,6545.4421
45,20,37,6778.2856
45,20,38,7011.4415
45,20,39,7244.8797
45,20,40,7478.5736
45,20,41,7712.5
45,20,42,7946.6384
45,20,43,8180.9707
45,20,44,8415.4805
45,21,0,2381.4714
45,21,1,2170.8293
45,21,2,1966.3179
45,21,3,1770.0636
45,21,4,1585.136
45,21,5,1415.9802
45,21,6,1268.9193
45,21,7,1152.4431
45,21,8,1076.5251
45,21,9,1050.0
45,21,10,1076.5251
45,21,11,1152.4431
45,21,12,1268.9193
45,21,13,1415.9802
45,21,14,1585.136
45,21,15,1770.0636
45,21,16,1966.3179
45,21,17,2170.8293
45,21,18,2381.4714
45,21,19,2596.7528
45,21,20,2815.6094
45,21,21,3037.2685
45,21,22,3261.1587
45,21,23,3486.8503
45,21,24,3714.0148
45,21,25,3942.3977
45,21,26,4171.7989
45,21,27,4402.0592
45,21,28,4633.0504
45,21,29,4864.6685
45,21,30,5096.8281
45,21,31,5329.4582
45,21,32,5562.5
45,21,33,5795.9037
45,21,34,6029.6274
45,21,35,6263.6351
45,21,36,6497.8963
45,21,37,6732.3844
45,21,38,6967.0766
45,21,39,7201.9529
45,21,40,7436.9958
45,21,41,7672.19
45,21,42,7907.5221
45,21,43,8142.9801
45,21,44,8378.5534
45,22,0,2277.9514
45,22,1,2056.7344
45,22,2,1839.5822
45,22,3,1628.122
45,22,4,1424.8903
45,22,5,1233.9596
45,22,6,1061.9852
45,22,7,919.6637
45,22,8,822.5342
45,22,9,787.5
45,22,10,822.5342
45,22,11,919.6637
45,22,12,1061.9852
45,22,13,1233.9596
45,22,14,1424.8903
45,22,15,1628.122
45,22,16,1839.5822
45,22,17,2056.7344
45,22,18,2277.9514
45,22,19,2502.1553
45,22,20,2728.61
45,22,21,2956.7983
45,22,22,3186.3478
45,22,23,3416.9842
45,22,24,3648.5014
45,22,25,3880.7417
45,22,26,4113.5827
45,22,27,4346.9278
45,22,28,4580.7
45,22,29,4814.8371
45,22,30,5049.2883
45,22,31,5284.0119
45,22,32,5518.973
45,22,33,5754.1425
45,22,34,5989.496
45,22,35,6225.0126
45,22,36,6460.6743
45,22,37,6696.466
45,22,38,6932.3742
45,22,39,7168.3876
45,22,40,7404.4961
45,22,41,7640.6908
45,22,42,7876.964
45,22,43,8113.3089
45,22,44,8349.7193
45,23,0,2201.0296
45,23,1,1971.1989
45,23,2,1743.4251
45,23,3,1518.6343
45,23,4,1298.3764
45,23,5,1085.4147
45,23,6,885.0318
45,23,7,707.9901
45,23,8,576.2215
45,23,9,525.0
45,23,10,576.2215
45,23,11,707.9901
45,23,12,885.0318
45,23,13,1085.4147
45,23,14,1298.3764
45,23,15,1518.6343
45,23,16,1743.4251
45,23,17,1971.1989
45,23,18,2201.0296
45,23,19,2432.3343
45,23,20,2664.7291
45,23,21,2897.9519
45,23,22,3131.8176
45,23,23,3366.1922
45,23,24,3600.9764
45,23,25,3836.095
45,23,26,4071.4901
45,23,27,4307.1162
45,23,28,4542.9375
45,23,29,4778.9251
45,23,30,5015.0555
45,23,31,5251.3094
45,23,32,5487.6708
45,23,33,5724.1266
45,23,34,5960.6653
45,23,35,6197.2776
45,23,36,6433.9553
45,23,37,6670.6915
45,23,38,6907.4801
45,23,39,7144.3159
45,23,40,7381.1944
45,23,41,7618.1116
45,23,42,7855.0641
45,23,43,8092.0486
45,23,44,8329.0624
45,24,0,2153.5581
45,24,1,1918.0475
45,24,2,1683.0961
45,24,3,1448.9759
45,24,4,1216.1671
45,24,5,985.5994
45,24,6,759.3171
45,24,7,542.7073
45,24,8,353.9951
45,24,9,262.5
45,24,10,353.9951
45,24,11,542.7073
45,24,12,759.3171
45,24,13,985.5994
45,24,14,1216.1671
45,24,15,1448.9759
45,24,16,1683.0961
45,24,17,1918.0475
45,24,18,2153.5581
45,24,19,2389.4625
45,24,20,2625.6547
45,24,21,2862.0633
45,24,22,3098.6388
45,24,23,3335.3457
45,24,24,3572.158
45,24,25,3809.0558
45,24,26,4046.0243
45,24,27,4283.0516
45,24,28,4520.1286
45,24,29,4757.2478
45,24,30,4994.4031
45,24,31,5231.5897
45,24,32,5468.8036
45,24,33,5706.0412
45,24,34,5943.2998
45,24,35,6180.5769
45,24,36,6417.8706
45,24,37,6655.1789
45,24,38,6892.5005
45,24,39,7129.8339
45,24,40,7367.1781
45,24,41,7604.532
45,24,42,7841.8947
45,24,43,8079.2655
45,24,44,8316.6437
45,25,0,2137.5
45,25,1,1900.0
45,25,2,1662.5
45,25,3,1425.0
45,25,4,1187.5
45,25,5,950.0
45,25,6,712.5
45,25,7,475.0
45,25,8,237.5
45,25,9,0.0
45,25,10,237.5
45,25,11,475.0
45,25,12,712.5
45,25,13,950.0
45,25,14,1187.5
45,25,15,1425.0
45,25,16,1662.5
45,25,17,1900.0
45,25,18,2137.5
45,25,19,2375.0
45,25,20,2612.5
45,25,21,2850.0
45,25,22,3087.5
45,25,23,3325.0
45,25,24,3562.5
45,25,25,3800.0
45,25,26,4037.5
45,25,27,4275.0
45,25,28,4512.5
45,25,29,4750.0
45,25,30,4987.5
45,25,31,5225.0
45,25,32,5462.5
45,25,33,5700.0
45,25,34,5937.5
45,25,35,6175.0
45,25,36,6412.5
45,25,37,6650.0
45,25,38,6887.5
45,25,39,7125.0
45,25,40,7362.5
45,25,41,7600.0
45,25,42,7837.5
45,25,43,8075.0
45,25,44,8312.5
45,26,0,2153.5581
45,26,1,1918.0475
45,26,2,1683.0961
45,26,3,1448.9759
45,26,4,1216.1671
45,26,5,985.5994
45,26,6,759.3171
45,26,7,542.7073
45,26,8,353.9951
45,26,9,262.5
45,26,10,353.9951
45,26,11,542.7073
45,26,12,759.3171
45,26,13,985.5994
45,26,14,1216.1671
45,26,15,1448.9759
45,26,16,1683.0961
45,26,17,1918.0475
45,26,18,2153.5581
45,26,19,2389.4625
45,26,20,2625.6547
45,26,21,2862.0633
45,26,22,3098.6388
45,26,23,3335.3457
45,26,24,3572.158
45,26,25,3809.0558
45,26,26,4046.0243
45,26,27,4283.0516
45,26,28,4520.1286
45,26,29,4757.2478
45,26,30,4994.4031
45,26,31,5231.5897
45,26,32,5468.8036
45,26,33,5706.0412
45,26,34,5943.2998
45,26,35,6180.5769
45,26,36,6417.8706
45,26,37,6655.1789
45,26,38,6892.5005
45,26,39,7129.8339
45,26,40,7367.1781
45,26,41,7604.532
45,26,42,7841.8947
45,26,43,8079.2655
45,26,44,8316.6437
45,27,0,2201.0296
45,27,1,1971.1989
45,27,2,1743.4251
45,27,3,1518.6343
45,27,4,1298.3764
45,27,5,1085.4147
45,27,6,885.0318
45,27,7,707.9901
45,27,8,576.2215
45,27,9,525.0
45,27,10,576.2215
45,27,11,707.9901
45,27,12,885.0318
45,27,13,1085.4147
45,27,14,1298.3764
45,27,15,1518.6343
45,27,16,1743.4251
45,27,17,1971.1989
45,27,18,2201.0296
45,27,19,2432.3343
45,27,20,2664.7291
45,27,21,2897.9519
45,27,22,3131.8176
45,27,23,3366.1922
45,27,24,3600.9764
45,27,25,3836.095
45,27,26,4071.4901
45,27,27,4307.1162
45,27,28,4542.9375
45,27,29,4778.9251
45,27,30,5015.0555
45,27,31,5251.3094
45,27,32,5487.6708
45,27,33,5724.1266
45,27,34,5960.6653
45,27,35,6197.2776
45,27,36,6433.9553
45,27,37,6670.6915
45,27,38,6907.4801
45,27,39,7144.3159
45,27,40,7381.1944
45,27,41,7618.1116
45,27,42,7855.0641
45,27,43,8092.0486
45,27,44,8329.0624
45,28,0,2277.9514
45,28,1,2056.7344
45,28,2,1839.5822
45,28,3,1628.122
45,28,4,1424.8903
45,28,5,1233.9596
45,28,6,1061.9852
45,28,7,919.6637
45,28,8,822.5342
45,28,9,787.5
45,28,10,822.5342
45,28,11,919.6637
45,28,12,1061.9852
45,28,13,1233.9596
45,28,14,1424.8903
45,28,15,1628.122
45,28,16,1839.5822
45,28,17,2056.7344
45,28,18,2277.9514
45,28,19,2502.1553
45,28,20,2728.61
45,28,21,2956.7983
45,28,22,3186.3478
45,28,23,3416.9842
45,28,24,3648.5014
45,28,25,3880.7417
45,28,26,4113.5827
45,28,27,4346.9278
45,28,28,4580.7
45,28,29,4814.8371
45,28,30,5049.2883
45,28,31,5284.0119
45,28,32,5518.973
45,28,33,5754.1425
45,28,34,5989.496
45,28,35,6225.0126
45,28,36,6460.6743
45,28,37,6696.466
45,28,38,6932.3742
45,28,39,7168.3876
45,28,40,7404.4961
45,28,41,7640.6908
45,28,42,7876.964
45,28,43,8113.3089
45,28,44,8349.7193
45,29,0,2381.4714
45,29,1,2170.8293
45,29,2,1966.3179
45,29,3,1770.0636
45,29,4,1585.136
45,29,5,1415.9802
45,29,6,1268.9193
45,29,7,1152.4431
45,29,8,1076.5251
45,29,9,1050.0
45,29,10,1076.5251
45,29,11,1152.4431
45,29,12,1268.9193
45,29,13,1415.9802
45,29,14,1585.136
45,29,15,1770.0636
45,29,16,1966.3179
45,29,17,2170.8293
45,29,18,2381.4714
45,29,19,2596.7528
45,29,20,2815.6094
45,29,21,3037.2685
45,29,22,3261.1587
45,29,23,3486.8503
45,29,24,3714.0148
45,29,25,3942.3977
45,29,26,4171.7989
45,29,27,4402.0592
45,29,28,4633.0504
45,29,29,4864.6685
45,29,30,5096.8281
45,29,31,5329.4582
45,29,32,5562.5
45,29,33,5795.9037
45,29,34,6029.6274
45,29,35,6263.6351
45,29,36,6497.8963
45,29,37,6732.3844
45,29,38,6967.0766
45,29,39,7201.9529
45,29,40,7436.9958
45,29,41,7672.19
45,29,42,7907.5221
45,29,43,8142.9801
45,29,44,8378.5534
45,30,0,2508.2987
45,30,1,2309.2545
45,30,2,2118.1507
45,30,3,1937.3387
45,30,4,1769.9753
45,30,5,1620.2334
45,30,6,1493.4231
45,30,7,1395.8085
45,30,8,1333.815
45,30,9,1312.5
45,30,10,1333.815
45,30,11,1395.8085
45,30,12,1493.4231
45,30,13,1620.2334
45,30,14,1769.9753
45,30,15,1937.3387
45,30,16,2118.1507
45,30,17,2309.2545
45,30,18,2508.2987
45,30,19,2713.5367
45,30,20,2923.6642
45,30,21,3137.6992
45,30,22,3354.8938
45,30,23,3574.6722
45,30,24,3796.5856
45,30,25,4020.2806
45,30,26,4245.4755
45,30,27,4471.9438
45,30,28,4699.5013
45,30,29,4927.9972
45,30,30,5157.3067
45,30,31,5387.326
45,30,32,5617.9678
45,30,33,5849.1586
45,30,34,6080.8357
45,30,35,6312.9455
45,30,36,6545.4421
45,30,37,6778.2856
45,30,38,7011.4415
45,30,39,7244.8797
45,30,40,7478.5736
45,30,41,7712.5
45,30,42,7946.6384
45,30,43,8180.9707
45,30,44,8415.4805
45,31,0,2655.0953
45,31,1,2467.9192
45,31,2,2290.0942
45,31,3,2123.9703
45,31,4,1972.5063
45,31,5,1839.3273
45,31,6,1728.6646
45,31,7,1645.0684
45,31,8,1592.8061
45,31,9,1575.0
45,31,10,1592.8061
45,31,11,1645.0684
45,31,12,1728.6646
45,31,13,1839.3273
45,31,14,1972.5063
45,31,15,2123.9703
45,31,16,2290.0942
45,31,17,2467.9192
45,31,18,2655.0953
45,31,19,2849.7807
45,31,20,3050.5379
45,31,21,3256.244
45,31,22,3466.0181
45,31,23,3679.1643
45,31,24,3895.1292
45,31,25,4113.4687
45,31,26,4333.8241
45,31,27,4555.9028
45,31,28,4779.4645
45,31,29,5004.3106
45,31,30,5230.2754
45,31,31,5457.22
45,31,32,5685.0269
45,31,33,5913.5966
45,31,34,6142.8439
45,31,35,6372.6957
45,31,36,6603.0888
45,31,37,6833.9685
45,31,38,7065.2871
45,31,39,7297.0028
45,31,40,7529.079
45,31,41,7761.4834
45,31,42,7994.1873
45,31,43,8227.1654
45,31,44,8460.3949
45,32,0,2818.7431
45,32,1,2643.1811
45,32,2,2477.9654
45,32,3,2325.3024
45,32,4,2187.8214
45,32,5,2068.5517
45,32,6,1970.8025
45,32,7,1897.9018
45,32,8,1852.7851
45,32,9,1837.5
45,32,10,1852.7851
45,32,11,1897.9018
45,32,12,1970.8025
45,32,13,2068.5517
45,32,14,2187.8214
45,32,15,2325.3024
45,32,16,2477.9654
45,32,17,2643.1811
45,32,18,2818.7431
